,title,review
10,Hospital Playlist,"What a wonderful drama this was. It was a whole journey, watching this drama from Season 1 to 2. Staying with these characters who felt like my own friends. I was happy when they were happy and sad when they were sad. Not that they showed it. These characters were so strong, impactful, and genuinely good people.The drama felt great overall. Especially the Season 1, which I think was close to perfect. The two stars were removed for Season 2.The stories are light but makes you look at the doctors in a more humane ways. They too have lives. While most are paid well, the effort and sacrifices they make for patients are usually gone unnoticed in daily lives. Here in this drama it focuses on especially that. So, instead of diagnosing the sickness and giving treatment, the drama focus on what happens before and after that. How the journey of a medical student is when he become an intern, to a resident to a professor.How doctors react when they lose patients, how they react when they can save lives, how to break news to patients family, how to balance work and life... its all heart warming and real.The season 2 was a bit draggy and focused unnecessarily on a single couple that got together in season 1. They hardly had any story and any screen time with them together was very boring and felt like fan service.Because of them the other stories that could have been more interesting were pushed into latter episodes and were done hurriedly. So, the finale was very lackluster.That is my only complain for the drama. However, season 1 was perfect!So, I will always recommend watching this!"
11,Hospital Playlist,"Its complicqated. I I were to take some aspects of thge series, I'h have t0o go to a 5. But as I am not a Korean, I will stick with my 8. So many things werong, but most or the best humor in decades that just had me screaming. There was a lot of the, deep intelligent humpour you nevber see in British humour. Hardly ever in American/Canadian. But they made me scream sometiumes- So thank you. Don't tale yourself to seriously and just let it rip. Don't just do dumb unbintelligent people doing unintelligent think. Be real intelligent intriguingly funny. Hard to see these days hehehe.Struggling a bit with the Korean English translation. I'm sure that could have been better.And finally. The Korean hysteric, screaming, panic, crying... please. It just makes Koreans seen dumb, unintelligent. But hats off. They do it well. I just couldn't stand it. I hate people making anb ass of them self. You are not North Koreans are you?"
12,Hospital Playlist,"I think it's 7.5 for the first season, and 9 for the second one! I wish they would tell more about each main character, but since this is about hospital life so no wonder they also try to explore different story for the supporting characters including the patients. As a ""non-medical"" person, it's a bit confusing to understand all the jargons. I binged watching the first season, and surprisingly I found it a bit boring because of the slow pace and too many medical jargons which I wasn't interested at all. But in the second season, I think I've fallen in love with the main characters. I love the friendship between all the characters, and the way how they support and be there for each other. Well, to me, the most interesting part is about the background and life lesson behind each story, it's just very very heartwarming. The romance between the characters is just enough but not too much. And for the last part, I love the soundtrack from the first season more. Oh I just love it!"
13,Hospital Playlist,"This is one of the few TV shows I can wholeheartedly give a 10 rating. I love this series, watched twice the first season and going on the second season.The friendship depicted in this series is so heartwarming, not just for the 5 main casts but also their interaction and kindness towards their interns, fellows & nurses. Even the long lasting friendship between Rosa and the Director of the medical centre is just so warm - a friendship spans for 65 years and still going strong!The characters' development is another success, we grew to love all the cast (even the supporting roles) bits by bits through their actions, interaction with each other/other characters. Each episode provides us a good life lessons focusing on human behavior and emotions, the happiness when love one is healed, sadness when love one passed and the pain in between waiting for miracles to happen. It really pulled my heartstring. It motivated me to become a better person, be kind and more attentive to my family, friends and be more compassionate/empathy to strangers who are in need.I love all the actors and actresses; they all give very good performance. The child actor is so cute and the music is simply superb. One lovely thing about this series is the romance is not cheesy, because we all know Korean shows tend to get OTT cheesy when it comes to romance, and we do not have any super ""bad"" people, we see people of different characters/behavior, all with their own flaws but aren't we all have flaws?Overall, I highly recommend this series to anyone."
14,Hospital Playlist,"Friendship. Love. Life. Death. Music.Not your usual medical drama. I laughed, cried, sang, and danced. Superb screenplay! Fell in love in Ik-Jun (Jo Jung Suk) Felt like I was cheating on Hyun Bin.😂My Thursdays won't be the same anymore. I truly loved this drama. Cheers to all the cast and crew. See you next year for Season 2.It's 10/10 for me. Highly recommended. 💖#HospitalPlaylist"
15,Hospital Playlist,"A few of the reviewers seem to be turned off by the fact that there is no ""central "" storyline but i would argue that there is no central dramatic storyline is the very thing that appeals to me about the show. It is a story about an enduring friendship and the everyday lives of those in a hospital told with humor and compassion. There is beauty and love and tears and laughter and triumphs and failures to be found in all of our daily lives. What is wrong with trying to capture that in a drama? I really enjoy the ensemble acting and the mini-stories in each episode. I hope to be treated with as much compassion as these doctors show if I ever find myself in a hospital needing surgery."
16,Hospital Playlist,"The characters on this show are easy to like and the story keeps moving along. Action, murder mystery and zombie shows can be entertaining and this show is great for when a bit lighter.fare is desired. If you like buddy shows and hospital shows this might be for you."
17,Hospital Playlist,"THE SERIES IS SIMPLY WARMING MY SOUL, THE MEANING OF FRIENDSHIP IS BEAUTIFULLY PORTRAYED. JUST NOT READY TO SAY GOODBYE YET. ONE WORD, MASTERPIECE."
18,Hospital Playlist,"Like Reply 1988, Hospital Playlist is also too tiring to watch. It has many episodes and spends over an hour of our time on each episode. But this is good if we make it as weekly series than daily series especially for binge-watch. I think the effort of this series is so big. Even before it's produced, the scriptwriter needs much time for research."
19,Hospital Playlist,"The drama is well thought and elaborated. It takes time to watch, but you'll have the chance to watch so many people's life and their attitudesn. So enjoyable and so inspiring. And it's even beyond this because through the process you'll be able to revisit many issues like dilemma between friendship and romance, ideals versus actual daily challenges. If you are still not so sure about many things, this is the opportunity to think about it. For those who dig in tiny details of character building, settings, meanings whatever, the drama is especially for you."
20,Hospital Playlist,"It took me a couple of episodes to get into this series but well worth staying the course. Hospital shows are always hard to follow when they go into the different ailments and procedures, but always turns out to be educational. This has you with tears in your eyes one moment and laughing the next. Excellent cast. Also enjoying the musical number in each episode, very talented musicians as well."
21,Hospital Playlist,"I saw the Good Doctor and then Doctor Stranger ad a series of hospital shows. To me Dr Stranger and then the Good Doctor had a lot to give..playlist is a slow, rambling of life in a hospital and more the human element."
22,Hospital Playlist,I didn't expect to be so attached to this kdrama. It made me feel all kinds of genuine emotions. I love how all the characters have their stories. Looking forward to the next episode!
23,Hospital Playlist,"I love how this series doesn't exactly have like a 'main conflict'. the storyline revolves around the everyday life of the main cast and i love how it just flows. it is also heartwarming and funny. the chemistry between the main cast is also amazing. i think this series is for those who are looking for light and fun dramas, without too many cliches or conflicts."
24,Hospital Playlist,"This is a very classy Korean drama. That much is evident in the cast and the writing. It's a skillful weave combining the mundane in a medic's life with the challenges. We see strong, invincible characters save a life but then something else in their narrative has them dying on the inside.None of the characters are successfully married. Either their relationships didn't work out, never matured, or were never realised but the details of such are incidental to the storyline rather the principal angst. This adds to the perception, perhaps, that not much occurs and yet each episode has a distinct dilemma. The doctor who yearns to be a priest, the romeo who may have found a true love too late, the doting single father who knows the unattainable one that would make his family complete.Personally, as a middle-aged London viewer I don't care for the 'Patridge Family' musical element which is pretty cheesy and surprising given that the drama works hard NOT to be cheesy, but I appreciate this is maybe something to tide over the k-pop teen viewers.Overall, I'd give an 8 but at times for writing and performances it really does hit a ten."
25,Hospital Playlist,"Hospital playlist has moved to my top 5 medical series. Love the enduring friendship of the 5 main doctors. Like the main cast, each one perfect for their roles. Like the band and their music choices. Like the main supporting cast, and the patients and families living healthy issues, pregnancies, and traumas feel true to life. Really enjoyed every episode! All I can say is Season 3...Season 3...Season 3!!"
26,Hospital Playlist,"Life's definition is very different for every one. In this drama we get to meet 5 characters who have been friends since medical school. Unlike the other medical drama which usually go for dramatic, suspenseful and depressing tone, this drama went for a light, musical feel. It's a success. This show hits all the right notes with its ensemble cast of musical actors, best direction and great script. So what if the series has no specific theme to it? How will it be different from other kdramas then? The series derives its distinct identity in this only.. It tells several mini stories through the eyes of these 5 characters. Loved their musical jamming. I felt envious that I never got to make such a gang of friends. Can't wait to see season 2. Shin won ho has done it again. Exceeded all expectations.. After all he has given us the Reply series, and Prison Playbook. Aloha... 😘😍"
27,Hospital Playlist,"I must admit this drama has everything!
It is not any typical ""hospital Kdrama"", this drama is surely different. There are many scenes where I could feel the scenes! For example, the doctor-patient relationship, the father-son relationship! These things happen in reality, not like other 'hospital stories' we get to see in hospital story based dramas! And those real emotions literally touched my heart!!!
Hats off to the all of the actors! Moreover, the songs, refreshing scenes.. Honestly, I cannot finish saying all of the sides for which everyone must watch this drama.
I just want to say: ""I am genuinely glad that this drama has been made & I feel happy for the fact that I did not ignore the drama rather I have watched this beautiful unique drama!""
Whoever is watching my review, please do watch this drama. I can bet you will tell yourself, your time was worth of watching this drama!!"
28,Hospital Playlist,"Another masterpiece by director of Reply 1988. It will take a couple of episodes to get full grasp of this wonderful series. Life-saving doctors, attractive residents, budding romance, old romance, FOOD. It has all in it."
29,Hospital Playlist,"Hospital Playlist has been written by the same writer who wrote ""Reply 1988"", Lee Woo-jung. The producer is also the same, Shin Won-ho. The work that this combination creates is absolutely fantastic. Hospital Playlist shares a lot of the same vibe of ""Reply 1988"".Hospital Playlist does not have a central storyline. Instead, we see the storylines of the 5 main characters, who are all medical doctors in the same hospital, friends, and also musical band mates. There are plenty of smaller subplots that stretch out over multiple episodes, be sure not to miss those. And do not miss the easter eggs or cameos that the creators added that refer to ""Reply 1988"". This TV drama requires some attention span in the beginning, but once you are suck in their worlds, you will share their heartwarming joy and heartbreaking tears.Like Reply 1988, we have a group of 5 friends: 4 guys, 1 girl. We get a look in their lives. It is very realistic and funny. All the cast is sublime and excellent. They bring their characters to life in such a wonderful way. Each episode you get a very welcome musical intermezzo near the end when the 5 friends come together to play a song live as a band. The songs they play are older Korean power ballads with strong lyrics that capture perfectly the main feeling of each episode. And there is a running gag of the female neurosurgeon Chae Song-hwa, played wonderfully by Jeon Mi-do, who is tone deaf and does not have a feeling of rhythm, but still wants to be a vocalist. It makes you smile from ear to ear.I absolutely enjoyed Hospital Playlist, season 1. It is such a wonderful TV drama that is heartwarming and heartbreaking. You get to laugh and to cry. Definitely recommended, get started and watch it!"
30,Hospital Playlist,"Typical medical soap drama in form of the Korean culture. Typical heavy sponsors thru out the series with the likes of Mercedes, McDonald's, some egg sandwich brand... And typical state of the art Samsungs.It's a pity though this was filmed during the Covid-19 pandemic that they did not bother to incorporate it to the series - instead it's all sunshine and rainbows where the main cast of the 5 doctors are hailed as gods who can solve any medical provlems throughout the series.Watch if - you're a fan of typical k drama with all the cutsie saranghae and all the bubbly women and handsome men.Don't bother if - you're not a fan typical k drama nor medical drama. Refreshing is definitely not the word to use for this series."
31,Hospital Playlist,This show is so heartwarming that it just makes you feel happy after every episode. I've finished watching season 1 a long time ago but i find myself re-watching some clips at times when i feel down. The OST is great as well!Highly recommended!
32,Hospital Playlist,"Well....after Reply 1988,Prison Playbook....they did it again!!! Another fantastic drama about friendship,love,relations and most importantly, story of lives. Kudos to the writer,director,Actors and the whole team!!!The thing i loved the most about this drama is,they didn't show the doctors as superhuman. Doctors are human too,they have their limitations, they have personal lives,struggles,emotions. They can't cure the patients with magic. They also fail sometimes. Its just reality. This thing is portrayed to well in this drama.Another thing i loved the most,a hospital is not only about doctors and patients. There are so many layers of characters and emotions attached with a hospital. There are fellow doctors, interns,nurses,stuffs,patients family,doctors family..... Everyone has their own story,own struggle. I loved how they at least tried to show some layers of it...and they did it beautifully!Actors did their job really well. I specially wanna appreciate Mi Do aka Song Hwan for playing the role of a tone deaf singer while being a musical actress in real life...a real tough job i must say!!I would really love if there was a season 3...but right now I'm really happy with two seasons...its like a warm hug you really need at this crucial time we are going through."
33,Hospital Playlist,"Another excellent drama from PD Shim and Writer Lee! High quality drama, perfect cast, good acting, and of course the value of humanity. This drama really warm your heart, entertaining with all of the jokes and comedies.
You have to watch this especially if you're a big fan of Reply series and Prison Playbook.
Oh and another one....I love how PD Shim amd Writer Lee always put the riddle and mystery inside the drama, It's just make you so curious and connect to the character and story. Plus the twist! I love the twists.
Can't wait for season 2 next year!! 😆😆"
34,Hospital Playlist,"This is probably one of my favorites. You can't help but get wrapped up in the lives of these characters. It has just about everything in it. I laughed, cried, and enjoyed the singing at the end of each episode."
35,Hospital Playlist,"This drama deserves the attention and love from the viewers. It's full of lessons about friendship, family, humanity, and love. No dramatic twist, no political treachery and no characters to be hated. Simply, it showcased empathy rather than an individual's story. It made you smile, laugh, cries, and surely will miss your friends especially these pandemic situations.For the first episode, you might be confused about the characters and faces because there are so many casts; Doctors, Nurses, Interns, and others. But as the story progresses you can identify them and you'll be impressed how well the story lined up from the hospital to playlist. This drama gives you a warm touch with morals and lessons that are taught throughout the 12 episodes.Bravo to the main cast because they lived their characters impressively. Each portrayal has its own unique factors and differences. I love their music, their band, and bonding. I love this medical drama, and I can't wait for season 2 hopefully by next year."
36,Hospital Playlist,Heartwarming and cute with great dramatic medical weekly stories and on-going storylines to keep you tuning in. I loved the friendships and relationships. So sad it's only 12 episodes but so happy a new season is coming. It's going to be tough to wait so long!
37,Hospital Playlist,"What a fantastic series. A brilliant, very highly talented cast of my favourites. I love the band! I love, love this Drama because every episode make me laugh and Cry😍🎶
Every Soundtrack in this drama give something valuable thing to Community..."
38,Hospital Playlist,"I am only halfway through the second season but I decided to do this review early
Firstly the main characters all eat like pigs They seem total glutons and are unmannered clods
That said they are also the weidest dynamic as a group of people ever encountered . Though not related they appear to be the most incestuous group imaginable. In over fifty years in the work force I have never come across a mob like these.Given that there are some interesting storylines in this series it is a shame you don't know what time slot you are as it continuously weaves back and forth in time
What happened to continuity.It almost seems as though the writer/director got the whole script in a loose leaf pile then threw it out of a moving train."
39,Hospital Playlist,"The first episode was kind of exciting considering how interesting their friendship is. But the way the writers kept the story on slow ""tempo"" just bored me so much. Some scenes are just not that interesting that I sometimes wonder what this movie is really about; the friendship or the medical cases.A doctor once said on his vlog that this show is a bit more accurate than other medical series, I still dont find it so exciting. I mean I dont watch tv shows to learn medical things lol. I guess if that so, then this show isn't for everybody."
40,Hospital Playlist,"What an incredible show. This is probably my 4th Korean tv show I've watched and the acting is so good. The cast is sooo great and I love watching their interaction with each other, family and other people. Can't say enough about this show. And Uju is sooo cute and funny. Powerful stories and life lessons."
41,Hospital Playlist,"What a heartwarming tv drama! All five main characters are wonderful and what makes them even better is their friendship and how much they love each other.The hospital stories they show are both wonderful and heartbreaking. Extremely realistic.If you're thinking of starting this, do it without even blinking.I look forward to the new season!!"
42,Hospital Playlist,"Great medical drama, with well relatable characters, good focus on the medical challenges, draws you in with relationship drama and just the right flavour of comic relief. It gets better as the season goes on. Watching episode 10 and thrilled."
43,Hospital Playlist,"I enjoyed the drama. Not getting bored
Its like a real activity as a doctor no fiction line."
44,Hospital Playlist,"There is no drama like this. A beautiful, positive and humane drama.This is a story of 5 doctor friends, who respect the limitations and privacy of each other. A good amalgamation of their professional and private lives.You have not captured a friendship like this before.You have not seen a bonding like this before.You have not felt goodness like this before.You have not seen sacrifice like this before.You have not heard music like this before.A beautiful well crafted screenplay, best casting, especially Jeon Mi do, who is beautiful, talented, charismatic, and egoistic. Jo Jung suk is superb, full of witt and the main singer. Jung kyon is introvert yet passionate. Kim Deon is lonely, loving and a pioniist. Yoo Yeon is polite, caring and a drummer. The other female leads fight for their love, no give ups.Above all, U ju - what a kid. He has his own love story.A must see drama- needs a third
season."
45,Hospital Playlist,"The most easy to view because of the wonderful chemistry seen between the characters. It makes me love each one! And look up for other shows of each actor.
I love the show. I'm waiting with enthusiasm another season. It was a long time before I see every episode twice. Please, start season 2 soon!
Thanks for that drama show."
46,Hospital Playlist,"Hospital Playlist was a very well-written drama with a refreshing storyline. The drama didn't not only center on the medical knowledge and practices but it also shown daily life of the medical officers on the other side of their profession. It's full of heartwarming and lighthearted scenes that touched to the very core of your heart. How they found loves, their inner struggles and dilemma were delicately shown throughout the drama. It might be slow pace to some of us but it's definitely worth to watch."
47,Hospital Playlist,"Only revolves around hospital, patients and eating food. Totally waste of time. Please reconsider before watching. Over 90% of scenes are of hospital and surgery surgery surgery. Story is good but same plot each episode with little bit of difference which creates curiosity to watch next one."
48,Hospital Playlist,"I have watched more than a hundred K-Drama. And this is one of the best kdrama ever! Super duper love it!! <3if you expect a conflict in a drama, you would'nt really like this drama. I love Hospital Playlist cause it's a light, lovely, and all heart warming drama you ever wished for. No bad character involved, so you have no other choice than think positive for every character that appears.PS: I love all kdrama that is written by Lee Woo-Jung and directed by Shin Won-Ho, like Reply series and Hospital Playlist!!"
49,Hospital Playlist,"If ur looking for drama and plot twists, its totally not for you. The movie weave simple narratives about daily life into each ep. Felling like all characters are main, they got their own signature that set a special impression. The academic content makes it so real and professional. I had to replay some scenes cuz its super cute, funny, lovely, etc. Truly love it. Production team please do till ss 10 and more."
50,Hospital Playlist,One of the best dramas I've ever seen. It is so heartwarming. I love it so much.
51,Hospital Playlist,This is the best drama I've ever watched and will be my most favorite drama. The plot itself is amazingly and the chemistry of the casts make it more special. This is a drama which can make your heart warm. Best of the bests ever.
52,Hospital Playlist,Watch it. korea TV shows has better understanding of the real life then the hollywood does.
53,Hospital Playlist,"It is not your typical kdrama. Its very realistic and straight to the point. It is kinda slow pacing at the start but starting at ep3, i guess, it starts to build up and become exciting. Many doctors also comment that this drama is closer to accuracy with real medical than other med dramas.The music is also perfect especially they themselves played it. They learned to play instruments prior to shooting."
54,Hospital Playlist,"I'm giving this 2/10 as the cast is good but that's pretty much it. I've watched 4 episodes only but that's because that's all netflix has released at this stage. I tried watching and thinking it'll get better in the next episode. Never did. Nothing happens. Like another reviewer said, ""there isn't a main story line"" or something like that and they are right. The medical story lines have been recycled a million times over. If you've watched any hospital drama in the past you've seen this one. The only difference is is that there isn't actually a point to their stories. If you want to see 5 friends hang out, play music, and talk about nothing and the storyline not have any drive or hook then go ahead and watch this. There might be mini stories within the episode but nothing gripping. I honestly can say it's just about 5 friends who all happen to be great doctors in their chosen fields and who all happen to work in the same hospital and that's about it."
